race,stench,sound,heat,intelligence,height,weight,strength,alignment,flight,bribe
lizard,21,24,-29,21,211,111,750,neutral,0,
wingedrat,20,19,20,16,160,207,1021,evil,1,
lizard,19,20,-21,20,210,117,821,neutral,0,
halfling,18,14,14,17,108,105,159,good,0,
lizard,26,23,-14,25,232,132,889,evil,0,
human,9,17,14,35,197,103,291,neutral,0,154.0
halfling,10,5,14,16,137,118,186,good,0,
lizard,23,22,-14,19,231,132,875,evil,0,
human,15,10,11,33,211,114,319,neutral,0,145.0
human,10,7,11,32,223,113,346,neutral,0,147.0
halfling,16,8,12,26,118,102,161,good,0,
orc,32,28,7,13,360,277,2094,evil,0,
wingedrat,21,16,20,9,153,212,976,evil,1,
orc,35,32,12,14,348,357,2494,evil,0,
halfling,19,9,13,25,124,95,157,good,0,
lizard,20,25,-15,21,229,123,836,neutral,0,
lizard,20,23,-24,22,220,133,826,neutral,0,
orc,43,30,13,11,360,348,2416,evil,0,
lizard,27,21,-18,20,234,138,871,evil,0,
wingedrat,28,11,19,15,135,192,954,evil,1,
human,13,12,9,35,227,113,339,neutral,0,147.0
halfling,13,12,14,25,138,100,169,good,0,
halfling,13,11,9,20,128,119,183,good,0,
human,11,11,14,28,217,112,323,neutral,0,142.0
orc,36,23,14,5,342,362,2417,evil,0,
halfling,16,6,12,30,110,111,166,good,0,
halfling,15,11,6,28,134,90,157,good,0,
human,9,11,12,33,210,96,303,neutral,0,144.0
halfling,14,10,15,22,115,88,145,good,0,
human,9,13,15,29,224,100,318,neutral,0,144.0
lizard,22,20,-19,19,213,138,851,evil,0,
human,13,15,13,25,226,117,348,neutral,0,139.0
orc,41,32,13,9,337,323,2193,evil,0,
wingedrat,27,17,16,16,160,175,926,evil,1,
lizard,24,25,-21,20,217,134,841,evil,0,
human,16,16,13,41,227,104,333,neutral,0,155.0
halfling,15,10,17,23,141,98,168,good,0,
halfling,17,10,15,20,139,70,139,good,0,
human,15,8,15,32,241,100,322,neutral,0,141.0
human,13,10,10,43,198,103,315,neutral,0,162.0
human,16,10,13,33,229,79,302,neutral,0,143.0
halfling,17,8,15,25,142,77,148,good,0,
human,10,6,12,29,198,112,311,neutral,0,137.0
human,12,15,14,33,244,99,339,neutral,0,145.0
lizard,21,16,-21,17,203,121,763,evil,0,
lizard,25,18,-25,28,219,116,768,neutral,0,
human,6,11,7,33,210,96,302,neutral,0,148.0
halfling,15,11,8,21,121,111,171,good,0,
halfling,20,7,7,18,132,106,172,good,0,
orc,43,26,10,8,354,315,2172,evil,0,
human,10,10,7,42,235,101,331,neutral,0,159.0
wingedrat,28,14,28,9,146,245,1157,evil,1,
halfling,17,7,10,31,131,112,177,good,0,
wingedrat,25,18,29,12,181,222,1112,evil,1,
human,14,12,11,40,198,113,309,neutral,0,156.0
lizard,27,22,-14,27,216,128,854,neutral,0,
orc,42,23,14,9,308,303,2065,evil,0,
lizard,25,20,-24,22,216,122,765,evil,0,
human,16,13,7,33,229,111,338,neutral,0,145.0
wingedrat,28,16,18,10,166,190,968,evil,1,
lizard,22,22,-12,25,221,122,865,neutral,0,
halfling,16,7,15,24,128,131,195,good,0,
lizard,22,23,-23,29,231,123,843,neutral,0,
human,16,9,12,35,228,94,318,neutral,0,146.0
wingedrat,24,16,31,16,158,207,998,evil,1,
halfling,13,7,15,23,144,114,186,good,0,
wingedrat,25,11,15,6,168,208,990,evil,1,
human,18,15,15,37,213,101,301,neutral,0,151.0
halfling,12,15,14,23,124,108,170,good,0,
wingedrat,28,17,12,14,147,187,915,evil,1,
wingedrat,29,15,27,18,159,227,1066,evil,1,
orc,35,21,13,10,346,298,2182,evil,0,
orc,47,20,8,8,339,338,2336,evil,0,
orc,32,28,9,4,323,348,2235,evil,0,
human,13,15,10,34,224,114,335,neutral,0,147.0
halfling,11,8,9,20,130,135,200,good,0,
halfling,18,10,8,16,117,98,156,good,0,
halfling,11,10,14,20,111,118,173,good,0,
orc,44,24,11,9,369,360,2398,evil,0,
lizard,23,16,-24,15,211,141,848,evil,0,
human,14,13,8,38,218,96,305,neutral,0,155.0
lizard,26,23,-26,29,212,130,835,neutral,0,
halfling,13,8,9,24,110,86,141,good,0,
human,9,12,14,24,228,115,332,neutral,0,137.0
orc,42,22,12,8,332,329,2214,evil,0,
orc,53,25,5,9,343,333,2240,evil,0,
lizard,23,21,-17,21,216,118,743,evil,0,
human,9,18,14,47,216,100,307,neutral,0,169.0
halfling,13,13,16,28,140,109,179,good,0,
halfling,15,9,15,20,139,97,166,good,0,
orc,39,26,11,7,328,347,2339,evil,0,
halfling,16,3,12,21,121,90,150,good,0,
orc,41,22,6,11,364,354,2406,evil,0,
orc,58,27,6,12,302,326,2142,evil,0,
human,5,12,11,30,199,107,320,neutral,0,147.0
halfling,15,8,8,22,115,102,159,good,0,
orc,44,29,8,11,359,314,2237,evil,0,
wingedrat,28,17,27,9,162,198,971,evil,1,
orc,41,25,10,16,290,340,2121,evil,0,
halfling,16,7,15,22,145,124,196,good,0,
wingedrat,29,14,22,12,135,219,993,evil,1,
halfling,15,10,9,21,122,121,182,good,0,
halfling,11,9,15,25,140,126,196,good,0,
orc,60,31,9,15,319,352,2272,evil,0,
halfling,10,14,9,22,121,92,152,good,0,
orc,56,22,15,7,377,280,2176,evil,0,
wingedrat,18,15,26,15,139,220,955,evil,1,
orc,55,31,8,14,355,319,2279,evil,0,
wingedrat,27,14,19,9,144,219,1048,evil,1,
orc,52,22,9,9,301,313,2038,evil,0,
halfling,14,7,15,22,150,87,162,good,0,
wingedrat,24,8,23,13,157,205,967,evil,1,
orc,48,22,10,12,305,295,2009,evil,0,
orc,33,26,11,8,326,336,2238,evil,0,
lizard,19,19,-18,24,216,116,758,neutral,0,
human,7,12,9,32,217,102,315,neutral,0,146.0
orc,46,29,6,6,297,320,2090,evil,0,
halfling,14,12,10,15,111,94,149,good,0,
human,6,14,13,32,232,108,323,neutral,0,151.0
halfling,11,14,13,31,123,87,148,good,0,
orc,43,26,10,11,364,352,2349,evil,0,
orc,40,30,10,8,371,318,2283,evil,0,
human,9,11,16,35,225,101,323,neutral,0,156.0
halfling,12,13,11,20,114,92,149,good,0,
halfling,14,7,14,23,133,99,165,good,0,
wingedrat,21,15,15,14,147,208,983,evil,1,
halfling,14,7,16,24,135,114,181,good,0,
lizard,27,15,-11,18,222,108,844,evil,0,
lizard,19,26,-9,27,227,120,786,neutral,0,
human,7,18,11,34,233,108,348,neutral,0,152.0
wingedrat,21,17,24,11,152,192,954,evil,1,
halfling,13,8,12,23,124,85,147,good,0,
human,16,15,9,37,200,95,302,neutral,0,151.0
lizard,21,23,-28,19,217,126,795,evil,0,
orc,48,27,7,10,334,348,2332,evil,0,
orc,52,20,13,9,329,333,2178,evil,0,
wingedrat,23,8,28,6,142,193,896,evil,1,
lizard,25,20,-12,22,223,110,788,evil,0,
human,12,12,11,34,222,106,331,neutral,0,146.0
wingedrat,24,13,30,10,156,180,911,evil,1,
lizard,23,24,-15,19,233,121,820,evil,0,
wingedrat,28,13,17,15,152,182,856,evil,1,
orc,47,36,9,9,352,288,2060,evil,0,
orc,53,23,14,6,309,326,2149,evil,0,
lizard,25,22,-20,20,231,135,889,evil,0,
halfling,11,13,12,25,131,102,167,good,0,
wingedrat,24,14,21,13,160,189,933,evil,1,
halfling,11,11,14,17,127,123,186,good,0,
halfling,19,12,13,22,131,92,157,good,0,
wingedrat,30,19,21,13,164,215,1057,evil,1,
human,18,17,13,37,220,99,332,neutral,0,152.0
lizard,19,13,-22,22,229,123,869,neutral,0,
human,11,15,9,39,207,103,303,neutral,0,154.0
lizard,23,13,-15,22,231,112,802,evil,0,
orc,51,32,7,8,352,348,2396,evil,0,
lizard,22,21,-21,27,213,116,777,neutral,0,
human,7,15,13,37,210,107,315,neutral,0,153.0
lizard,21,17,-17,28,210,142,874,neutral,0,
human,13,16,15,37,226,101,325,neutral,0,153.0
orc,44,19,14,9,301,340,2181,evil,0,
human,10,17,15,32,208,82,278,neutral,0,151.0
orc,56,23,12,8,368,337,2350,evil,0,
halfling,14,10,10,24,135,130,197,good,0,
wingedrat,21,20,23,11,167,178,909,evil,1,
human,16,13,8,31,220,105,317,neutral,0,146.0
lizard,22,13,-18,23,224,142,939,neutral,0,
orc,48,23,14,7,347,310,2194,evil,0,
orc,40,23,10,7,368,328,2275,evil,0,
halfling,18,9,13,20,139,108,177,good,0,
halfling,18,7,13,22,139,105,174,good,0,
human,9,8,10,27,216,98,305,neutral,0,139.0
halfling,14,12,11,23,139,84,153,good,0,
lizard,26,20,-13,21,235,139,928,evil,0,
lizard,27,15,-22,23,227,135,889,evil,0,
orc,46,31,11,7,333,328,2210,evil,0,
human,9,10,8,37,237,106,341,neutral,0,152.0
orc,47,32,5,10,354,342,2314,evil,0,
human,17,12,13,26,237,114,339,neutral,0,135.0
orc,59,29,13,2,319,339,2214,evil,0,
halfling,14,10,7,31,131,119,184,good,0,
halfling,13,11,11,19,118,108,167,good,0,
wingedrat,24,15,24,13,161,224,1075,evil,1,
human,12,12,15,31,200,111,317,neutral,0,148.0
wingedrat,17,14,19,7,169,166,860,evil,1,
orc,48,26,9,7,327,292,2014,evil,0,
human,13,11,10,36,219,101,327,neutral,0,150.0
halfling,14,7,12,28,131,118,183,good,0,
halfling,20,12,15,20,138,81,150,good,0,
halfling,12,7,12,25,115,110,167,good,0,
orc,50,28,14,11,343,308,2180,evil,0,
wingedrat,25,14,22,14,158,191,1015,evil,1,
wingedrat,23,11,19,13,149,206,1047,evil,1,
lizard,17,15,-13,17,220,97,768,neutral,0,
halfling,18,11,12,22,131,91,156,good,0,
lizard,22,21,-21,16,239,142,914,evil,0,
halfling,15,10,15,13,132,87,153,good,0,
wingedrat,31,12,19,10,169,232,1132,evil,1,
orc,31,34,11,14,336,357,2371,evil,0,
orc,34,22,9,6,336,361,2429,evil,0,
lizard,24,18,-14,18,210,128,840,evil,0,
lizard,24,20,-21,23,223,124,790,evil,0,
lizard,15,18,-23,22,221,125,844,neutral,0,
halfling,13,15,14,24,115,91,148,good,0,
halfling,17,2,16,26,117,82,140,good,0,
human,17,16,16,30,224,114,334,neutral,0,142.0
wingedrat,24,11,24,15,164,219,1051,evil,1,
halfling,20,4,7,22,126,92,155,good,0,
lizard,16,21,-18,23,209,115,750,neutral,0,
halfling,19,12,16,25,122,107,168,good,0,
human,15,13,14,36,239,106,338,neutral,0,149.0
lizard,24,21,-10,20,225,127,853,evil,0,
human,8,14,14,31,219,102,328,neutral,0,147.0
wingedrat,23,15,24,13,174,183,976,evil,1,
human,11,9,5,39,221,106,319,neutral,0,154.0
orc,37,24,10,7,345,325,2185,evil,0,
lizard,15,16,-13,26,209,130,800,neutral,0,
lizard,23,25,-9,19,232,149,929,evil,0,
halfling,17,10,7,17,139,114,183,good,0,
lizard,22,23,-23,26,212,153,862,neutral,0,
wingedrat,27,17,13,9,163,171,851,evil,1,
halfling,16,6,12,24,127,94,157,good,0,
human,8,16,17,39,217,106,314,neutral,0,158.0
orc,43,28,9,11,361,327,2310,evil,0,
human,8,14,11,32,206,106,297,neutral,0,148.0
orc,40,22,5,5,330,347,2294,evil,0,
halfling,8,6,15,19,126,109,172,good,0,
wingedrat,30,16,16,14,157,208,1015,evil,1,
orc,29,28,11,13,328,331,2171,evil,0,
human,7,10,14,33,231,118,348,neutral,0,150.0
halfling,15,12,12,30,126,107,170,good,0,
lizard,26,20,-11,10,217,117,817,evil,0,
halfling,15,9,13,29,128,107,171,good,0,
human,12,11,9,32,235,92,312,neutral,0,142.0
wingedrat,15,9,15,14,166,221,1070,evil,1,
human,16,14,15,43,220,108,331,neutral,0,159.0
human,8,15,9,36,240,116,357,neutral,0,150.0
halfling,15,7,11,18,109,105,159,good,0,
human,15,16,12,28,195,101,302,neutral,0,140.0
wingedrat,28,15,24,16,169,173,918,evil,1,
halfling,16,10,16,26,114,85,142,good,0,
lizard,23,26,-15,23,230,123,804,neutral,0,
human,18,7,15,38,217,104,312,neutral,0,150.0
halfling,18,8,7,27,144,78,150,good,0,
wingedrat,28,7,17,11,157,257,1171,evil,1,
halfling,12,8,12,23,138,114,183,good,0,
halfling,15,10,11,21,166,111,194,good,0,
wingedrat,33,17,28,9,177,187,962,evil,1,
halfling,15,7,14,14,142,122,193,good,0,
wingedrat,28,10,27,12,174,212,1057,evil,1,
human,12,12,12,32,244,102,329,neutral,0,145.0
lizard,22,20,-11,19,225,142,843,evil,0,
orc,42,24,11,9,321,327,2199,evil,0,
orc,43,21,2,13,325,322,2163,evil,0,
wingedrat,20,11,17,12,166,179,912,evil,1,
halfling,18,9,15,25,126,106,169,good,0,
human,13,17,6,37,232,94,309,neutral,0,152.0
human,13,14,15,33,202,103,309,neutral,0,150.0
wingedrat,14,13,23,10,154,189,977,evil,1,
wingedrat,23,16,23,8,148,217,1040,evil,1,
wingedrat,31,15,23,10,151,213,989,evil,1,
lizard,29,21,-15,15,225,117,759,evil,0,
lizard,12,20,-21,22,220,144,874,neutral,0,
halfling,16,8,15,17,119,93,152,good,0,
halfling,11,11,13,19,117,130,188,good,0,
wingedrat,23,15,17,15,140,205,955,evil,1,
wingedrat,29,17,30,10,151,198,947,evil,1,
halfling,19,10,14,17,125,83,145,good,0,
lizard,21,19,-19,22,222,136,920,neutral,0,
halfling,20,10,12,20,127,75,138,good,0,
lizard,20,21,-11,21,202,147,829,neutral,0,
lizard,24,23,-19,22,201,113,724,evil,0,
halfling,14,7,14,29,138,107,176,good,0,
lizard,22,20,-16,19,230,134,878,evil,0,
wingedrat,37,13,23,12,160,200,1000,evil,1,
human,13,8,11,36,225,106,327,neutral,0,148.0
orc,35,32,10,11,304,314,2118,evil,0,
orc,58,26,12,6,328,305,2069,evil,0,
wingedrat,34,19,27,14,158,240,1142,evil,1,
halfling,20,11,12,23,138,98,167,good,0,
orc,45,20,7,9,313,316,2181,evil,0,
halfling,17,10,3,21,148,116,190,good,0,
lizard,18,24,-23,23,229,137,899,neutral,0,
halfling,19,13,12,21,117,120,178,good,0,
orc,43,21,9,12,333,356,2348,evil,0,
wingedrat,19,16,24,17,155,242,1075,evil,1,
orc,36,21,9,12,341,339,2255,evil,0,
wingedrat,27,15,28,12,151,226,1018,evil,1,
human,14,13,12,35,213,118,350,neutral,0,150.0
human,16,7,15,27,208,87,273,neutral,0,135.0
lizard,23,23,-28,17,217,112,748,evil,0,
lizard,25,20,-18,29,228,134,918,neutral,0,
halfling,10,8,17,16,110,100,155,good,0,
human,15,13,14,30,208,101,306,neutral,0,143.0
wingedrat,23,14,24,17,164,177,928,evil,1,
lizard,20,17,-12,18,209,154,878,evil,0,
lizard,24,23,-18,19,221,123,834,evil,0,
wingedrat,23,21,23,15,167,195,989,evil,1,
halfling,11,10,12,28,129,110,174,good,0,
wingedrat,22,11,21,7,156,208,993,evil,1,
human,17,15,13,33,217,113,328,neutral,0,145.0
wingedrat,26,16,34,9,152,213,1066,evil,1,
wingedrat,26,18,22,9,157,216,1077,evil,1,
orc,33,19,9,7,313,290,2050,evil,0,
halfling,15,11,13,28,125,140,202,good,0,
orc,43,13,4,12,307,306,2045,evil,0,
lizard,21,21,-14,24,225,127,856,neutral,0,
halfling,11,7,11,29,140,95,165,good,0,
wingedrat,30,15,19,10,174,240,1131,evil,1,
wingedrat,21,11,16,13,154,201,945,evil,1,
human,16,17,12,35,204,104,307,neutral,0,149.0
halfling,17,12,13,22,111,125,180,good,0,
halfling,19,10,12,21,113,93,149,good,0,
halfling,14,7,12,19,119,117,176,good,0,
wingedrat,21,15,23,9,174,188,948,evil,1,
halfling,14,12,13,18,116,127,185,good,0,
lizard,24,24,-17,22,216,143,919,evil,0,
halfling,16,15,14,14,135,126,193,good,0,
halfling,17,5,10,26,134,125,192,good,0,
wingedrat,28,16,18,12,170,224,1113,evil,1,
halfling,19,8,13,30,127,102,165,good,0,
lizard,20,16,-8,27,224,129,821,neutral,0,
human,13,8,17,32,221,114,341,neutral,0,144.0
wingedrat,33,14,18,14,163,200,985,evil,1,
halfling,15,9,13,20,131,111,176,good,0,
halfling,16,13,11,20,147,108,181,good,0,
lizard,31,18,-19,21,207,138,845,evil,0,
wingedrat,27,15,19,11,165,223,1051,evil,1,
halfling,14,8,12,33,137,115,183,good,0,
halfling,17,8,9,28,147,123,196,good,0,
human,10,15,10,27,214,95,308,neutral,0,140.0
human,13,14,15,36,237,118,358,neutral,0,150.0
wingedrat,18,15,27,11,174,224,1126,evil,1,
wingedrat,25,13,19,16,151,215,985,evil,1,
human,13,15,8,32,218,111,335,neutral,0,147.0
halfling,14,11,13,24,144,100,172,good,0,
human,14,14,14,27,232,97,322,neutral,0,141.0
lizard,14,23,-15,22,225,119,775,neutral,0,
halfling,12,13,10,22,131,96,161,good,0,
lizard,25,24,-19,24,199,141,867,evil,0,
human,12,17,6,38,206,106,305,neutral,0,155.0
human,14,7,13,27,238,117,348,neutral,0,137.0
wingedrat,28,14,24,13,130,207,920,evil,1,
lizard,24,19,-21,20,216,130,809,evil,0,
human,13,7,10,43,228,104,320,neutral,0,159.0
human,18,16,9,35,222,103,311,neutral,0,148.0
halfling,17,6,12,27,132,91,157,good,0,
human,10,15,16,33,224,107,327,neutral,0,151.0
orc,51,31,14,12,326,335,2351,evil,0,
halfling,18,9,9,23,121,104,164,good,0,
lizard,19,25,-12,22,231,137,864,neutral,0,
wingedrat,29,17,20,12,161,225,1054,evil,1,
lizard,26,20,-25,25,220,159,966,evil,0,
orc,56,29,12,10,364,352,2418,evil,0,
human,13,14,10,29,222,102,313,neutral,0,141.0
lizard,21,17,-15,25,244,141,956,neutral,0,
orc,43,24,10,12,340,335,2314,evil,0,
orc,46,28,8,8,331,325,2182,evil,0,
wingedrat,25,17,16,16,162,219,1040,evil,1,
halfling,18,9,15,30,123,83,144,good,0,
wingedrat,23,11,13,13,143,175,892,evil,1,
lizard,17,17,-26,22,200,149,845,neutral,0,
halfling,13,7,17,24,127,78,141,good,0,
wingedrat,25,19,25,10,156,212,981,evil,1,
human,10,11,7,37,232,103,321,neutral,0,152.0
halfling,13,11,18,20,95,88,135,good,0,
wingedrat,25,6,28,13,147,209,949,evil,1,
human,14,10,14,33,214,101,300,neutral,0,146.0
wingedrat,26,17,17,15,151,232,1043,evil,1,
lizard,22,21,-8,24,211,119,760,neutral,0,
wingedrat,22,15,21,7,165,206,966,evil,1,
lizard,27,23,-17,24,232,127,850,evil,0,
human,17,8,14,32,223,109,325,neutral,0,145.0
lizard,18,22,-12,10,227,143,914,evil,0,
orc,44,20,9,7,356,341,2393,evil,0,
orc,42,25,8,7,335,360,2431,evil,0,
orc,46,28,11,11,335,299,2109,evil,0,
lizard,23,23,-21,25,217,115,781,neutral,0,
lizard,31,16,-18,22,222,134,853,evil,0,
wingedrat,19,8,19,10,167,203,961,evil,1,
human,17,15,12,24,221,110,323,neutral,0,134.0
orc,45,22,8,6,343,341,2308,evil,0,
wingedrat,20,14,15,9,143,202,950,evil,1,
halfling,19,9,13,18,128,96,160,good,0,
halfling,12,13,13,25,147,116,189,good,0,
wingedrat,25,15,19,11,136,212,981,evil,1,
human,15,10,15,26,225,101,316,neutral,0,135.0
orc,61,26,7,11,352,352,2411,evil,0,
human,15,12,14,20,196,111,312,neutral,0,125.0
lizard,21,16,-10,26,233,144,902,neutral,0,
halfling,15,11,9,34,149,117,191,good,0,
human,13,10,17,37,220,100,320,neutral,0,151.0
orc,46,19,7,13,345,328,2243,evil,0,
lizard,24,18,-20,18,234,136,855,evil,0,
wingedrat,36,16,19,12,153,221,1017,evil,1,
orc,45,20,11,11,332,332,2294,evil,0,
wingedrat,28,15,26,15,143,183,844,evil,1,
halfling,17,6,14,20,124,125,187,good,0,
wingedrat,26,17,18,12,135,232,1038,evil,1,
halfling,11,9,12,20,124,122,184,good,0,
human,6,9,8,29,228,96,319,neutral,0,145.0
orc,41,23,9,5,353,320,2195,evil,0,
halfling,11,13,11,25,156,122,200,good,0,
human,12,11,11,43,207,101,304,neutral,0,160.0
human,15,9,8,27,215,122,343,neutral,0,136.0
human,14,10,10,31,209,84,286,neutral,0,145.0
orc,50,34,15,10,330,348,2299,evil,0,
wingedrat,18,15,28,13,168,189,945,evil,1,
wingedrat,19,14,19,13,167,226,1080,evil,1,
lizard,18,22,-26,19,227,155,938,neutral,0,
wingedrat,22,12,17,11,162,192,991,evil,1,
human,15,16,7,35,232,101,328,neutral,0,150.0
orc,35,19,11,7,333,344,2308,evil,0,
human,12,13,14,37,224,99,316,neutral,0,150.0
halfling,15,11,15,18,141,83,153,good,0,
human,13,15,6,36,230,110,341,neutral,0,152.0
lizard,20,14,-17,27,214,147,912,neutral,0,
orc,50,22,11,7,351,344,2355,evil,0,
lizard,27,18,-19,21,225,146,863,evil,0,
human,16,13,11,32,216,108,324,neutral,0,146.0
human,9,14,17,26,199,115,318,neutral,0,139.0
wingedrat,23,13,24,9,151,188,937,evil,1,
human,12,12,15,27,203,88,283,neutral,0,137.0
halfling,13,15,9,28,137,87,155,good,0,
lizard,15,21,-9,26,214,148,886,neutral,0,
halfling,15,11,13,25,137,113,181,good,0,
human,11,16,7,28,227,89,318,neutral,0,145.0
halfling,16,11,8,21,115,80,137,good,0,
human,14,6,17,39,219,109,329,neutral,0,151.0
halfling,18,4,16,17,126,84,147,good,0,
wingedrat,26,10,26,13,144,195,925,evil,1,
orc,29,24,8,12,307,333,2207,evil,0,
orc,30,34,12,3,316,354,2333,evil,0,
halfling,19,10,13,18,142,84,155,good,0,
halfling,10,9,13,23,104,106,158,good,0,
halfling,15,12,13,23,107,90,143,good,0,
wingedrat,27,14,23,14,174,228,1087,evil,1,
orc,41,16,7,12,320,314,2150,evil,0,
human,14,15,14,33,202,104,312,neutral,0,145.0
wingedrat,32,13,22,10,176,211,1074,evil,1,
human,16,14,11,34,222,105,327,neutral,0,149.0
wingedrat,27,16,24,12,157,211,1056,evil,1,
lizard,30,19,-22,25,221,145,870,evil,0,
human,8,8,11,41,198,107,320,neutral,0,152.0
wingedrat,31,12,30,14,152,220,1019,evil,1,
halfling,12,11,13,24,124,113,175,good,0,
halfling,16,6,15,20,108,99,153,good,0,
lizard,22,22,-19,21,216,131,787,evil,0,
halfling,18,10,16,21,125,122,184,good,0,
wingedrat,28,19,20,10,140,240,1062,evil,1,
human,17,16,14,40,215,113,322,neutral,0,156.0
halfling,16,5,13,21,123,110,171,good,0,
halfling,20,11,14,26,137,95,163,good,0,
wingedrat,24,20,30,14,144,186,941,evil,1,
lizard,22,21,-13,20,224,147,886,evil,0,
orc,54,23,8,15,328,335,2249,evil,0,
wingedrat,20,17,17,11,135,198,930,evil,1,
lizard,25,19,-15,27,212,118,759,neutral,0,
orc,42,26,4,7,361,347,2356,evil,0,
halfling,19,12,17,24,121,109,169,good,0,
orc,35,23,8,15,324,318,2211,evil,0,
human,12,15,15,28,223,97,302,neutral,0,139.0
lizard,24,17,-13,29,217,135,862,neutral,0,
orc,41,20,8,14,347,311,2196,evil,0,
lizard,26,18,-18,25,232,145,853,evil,0,
halfling,15,11,15,22,118,105,164,good,0,
halfling,8,9,15,22,130,134,199,good,0,
halfling,14,11,15,14,137,112,180,good,0,
human,10,15,11,32,214,104,317,neutral,0,151.0
orc,63,26,6,10,324,357,2375,evil,0,
orc,42,30,11,9,336,317,2226,evil,0,
orc,51,32,9,10,322,292,2025,evil,0,
lizard,21,16,-17,18,209,127,799,evil,0,
wingedrat,33,16,21,8,154,234,1092,evil,1,
wingedrat,23,19,14,10,143,208,949,evil,1,
wingedrat,32,13,23,11,176,206,1023,evil,1,
orc,41,32,14,11,331,325,2166,evil,0,
human,12,11,10,36,222,112,333,neutral,0,152.0
orc,45,34,9,14,362,331,2310,evil,0,
lizard,22,18,-17,21,231,135,883,evil,0,
lizard,22,21,-16,18,228,147,890,evil,0,
orc,45,31,7,7,340,323,2224,evil,0,
human,14,13,10,25,209,110,316,neutral,0,135.0
halfling,9,12,18,23,110,122,177,good,0,
wingedrat,21,13,25,14,157,220,1080,evil,1,
orc,45,21,8,13,343,344,2319,evil,0,
orc,43,29,13,8,341,334,2171,evil,0,
lizard,21,22,-7,24,219,139,837,neutral,0,
lizard,25,25,-14,27,217,130,824,neutral,0,
orc,53,24,9,4,347,342,2251,evil,0,
halfling,16,11,8,27,115,114,171,good,0,
wingedrat,24,9,23,11,185,194,979,evil,1,
halfling,16,8,13,25,109,121,175,good,0,
human,10,11,9,37,201,90,298,neutral,0,156.0
human,13,8,10,28,195,108,303,neutral,0,143.0
orc,48,23,12,13,348,330,2234,evil,0,
orc,44,27,12,15,331,316,2169,evil,0,
halfling,12,13,7,16,118,134,193,good,0,
halfling,17,9,15,24,103,101,152,good,0,
orc,46,28,12,6,356,332,2384,evil,0,
lizard,26,21,-15,30,220,138,885,neutral,0,
lizard,26,21,-22,28,190,144,880,neutral,0,
wingedrat,27,17,25,10,125,221,1005,evil,1,
human,16,10,14,32,206,107,304,neutral,0,145.0
wingedrat,32,20,26,17,163,166,838,evil,1,
wingedrat,23,15,18,15,173,192,963,evil,1,
wingedrat,31,11,27,14,163,212,1049,evil,1,
halfling,9,12,12,23,112,115,171,good,0,
halfling,12,10,9,24,114,88,145,good,0,
human,12,14,14,33,230,97,319,neutral,0,146.0
halfling,14,5,13,25,147,78,151,good,0,
orc,39,21,8,10,362,346,2358,evil,0,
halfling,16,15,16,29,122,121,182,good,0,
lizard,22,24,-13,27,231,112,767,neutral,0,
wingedrat,24,11,18,9,167,192,952,evil,1,
halfling,15,12,10,20,121,122,182,good,0,
lizard,22,13,-17,15,214,123,827,evil,0,
orc,50,20,9,10,343,333,2365,evil,0,
wingedrat,19,11,27,12,163,220,1071,evil,1,
wingedrat,26,18,27,13,170,224,1125,evil,1,
orc,39,23,11,8,358,333,2291,evil,0,
lizard,13,18,-24,24,220,123,828,neutral,0,
human,14,15,14,37,218,96,319,neutral,0,149.0
orc,40,31,6,9,302,328,2154,evil,0,
human,13,8,13,37,211,111,309,neutral,0,152.0
lizard,23,18,-21,28,221,129,872,neutral,0,
wingedrat,27,13,25,6,168,213,1074,evil,1,
lizard,24,17,-18,24,226,110,791,neutral,0,
orc,61,32,8,13,313,344,2178,evil,0,
wingedrat,30,17,17,9,148,192,972,evil,1,
halfling,18,8,11,22,141,68,138,good,0,
halfling,14,9,7,19,133,80,146,good,0,
halfling,8,12,8,17,153,75,151,good,0,
human,17,13,13,37,225,116,341,neutral,0,150.0
wingedrat,30,16,18,8,148,185,883,evil,1,
wingedrat,23,15,29,18,152,220,1075,evil,1,
halfling,15,10,18,27,121,131,191,good,0,
lizard,18,15,-17,19,215,115,737,neutral,0,
lizard,20,22,-28,29,222,134,869,neutral,0,
halfling,17,14,7,25,117,93,151,good,0,
human,16,9,6,29,211,94,295,neutral,0,137.0
lizard,24,22,-19,20,215,130,826,evil,0,
wingedrat,23,8,25,12,154,184,955,evil,1,
